,ean,ctr
2805,05909991128418,0
2806,05909990478767,0
2807,05909990478774,0
2808,05909990689842,0
2809,05909990689859,0
2810,05909991245399,0
2811,05909991245337,0
2812,05909990085033,0
2813,05909990082643,0
2814,05909990645640,0
2815,05909990645732,0
2816,05909990845521,0
2817,05909990845552,0
2818,05909990075041,0
2819,05909990075003,0
2820,05909991448967,0
2821,05909990075089,0
2822,05909991448974,0
2823,05909990075126,0
2824,05909990892761,0
2825,05909991186371,0
2826,05909990892853,0
2827,05909991186418,0
2828,05909991046897,0
2829,05909991046941,0
2830,05909990817184,0
2831,05909990817320,0
2832,05909990698974,0
2833,05909990698981,0
2834,05909990699209,0
2835,05909990793907,0
2836,05909990794188,0
2837,05909991139759,0
2838,05907553017927,0
2839,05909991035631,0
2840,05907553017934,0
2841,05909990652334,0
2842,05909991069681,0
2843,05909990652372,0
2844,05909990730100,0
2845,05909990730179,0
2846,05909990047109,0
2847,05909990425877,0
2848,05909990425884,0
2849,05909991323615,0
2850,05909991323646,0
2851,05909990655724,0
2852,05909990798346,0
2853,05909990010189,0
2854,05909990010202,0
2855,05909991006310,0
2856,05909990570515,0
2857,05909990126217,0
2858,05909990858514,0
2859,05909991033453,0
2860,05909990858415,0
2861,05909990914838,0
2862,05909991033422,0
2863,05909990199518,0
2864,05909990202614,0
2865,05906745439141,0
2866,05909991137571,0
2867,05909991137526,0
2868,05909991137472,0
2869,05909991137212,0
2870,05909991316600,0
2871,05909991050290,0
2872,05909991050344,0
2873,05909990569311,0
2874,05909990908189,0
2875,05909990908158,0
2876,05909990908264,0
2877,05909990908233,0
2878,05909990336081,0
2879,05909990337774,0
2880,05909990669400,0
2881,05909990669332,0
2882,05909990669387,0
2883,05909990669301,0
2884,05909990707782,0
2885,05909990055029,0
2886,05909990715206,0
2887,05909990055678,0
2888,05909990260614,0
2889,05909990812615,0
2890,05909990071029,0
2891,05909990363223,0
2892,05909990070916,0
2893,05909990070923,0
2894,05909990071012,0
2895,05909990093519,0
2896,05909990772810,0
2897,05909990237524,0
2898,05909990846320,0
2899,05909990975310,0
2900,05055565754351,0
2901,08595112678152,0
2902,05901797710743,0
2903,07613421033408,0
2904,05909991368562,0
2905,05909991422059,0
2906,05909991238773,0
2907,05909991238582,0
2908,05909991238629,0
2909,05909991238667,0
2910,05904374007946,0
2911,05909991356712,0
2912,05909991289416,0
2914,05909990405312,0
2916,05909990405411,0
2918,05909990641192,0
2920,05909990641185,0
2922,05909990009350,0
2923,05901878600550,0
2924,05909990009367,0
2925,05903792743252,0
2926,05909990009282,0
2927,05909990009299,0
2928,05901878600543,0
2929,05909991378295,0
2930,05909991378356,0
2931,05909991378226,0
2932,05909991400460,0
2933,05909991400477,0
2934,05909991400484,0
2935,05909991421236,0
2936,05909991400453,0
2937,05907626705072,0
2938,05907626704839,0
2939,05909991076207,0
2940,05909991103231,0
2941,05909991076238,0
2942,05909990569380,0
2943,05906414002355,0
2944,05909990034123,0
2945,05909991033590,0
2946,05909990112111,0
2947,05909990112210,0
2948,05909991033507,0
2949,05909990263516,0
2950,05909991014421,0
2952,05909990910762,0
2953,05909990910779,0
2954,05909990897780,0
2955,05909990719853,0
2956,05909990720163,0
2957,05909990719389,0
2958,05909990720309,0
2959,05909991326319,0
2960,05909991326371,0
2961,05909991326432,0
2962,05909990806362,0
2963,05909990806386,0
2964,05909990806355,0
2965,05909990722365,0
2966,05909990722426,0
2967,05909990722327,0
2968,05909990055562,0
2969,05909990055593,0
2970,05909990055531,0
2971,05909990055630,0
2972,05909991219420,0
2973,05909991219468,0
2974,05909991219505,0
2975,05909991219543,0
2976,05909991219383,0
2977,05909990058785,0
2978,05909990058778,0
2979,05909990081233,0
2980,05909990058761,0
2981,05909990058754,0
2982,05909990081196,0
2983,05909990058808,0
2984,05909990779062,0
2985,05909990430857,0
2986,05909990430888,0
2987,05909990430840,0
2988,05909991219901,0
2989,05909991219963,0
2990,05909991220020,0
2991,05909991219758,0
2992,05909990074143,0
2993,05909990074235,0
2994,05909990074068,0
2995,05909990074280,0
2996,05909991205591,0
2997,05909991205676,0
2998,05909991205737,0
2999,05909991380922,0
3000,05909991255367,0
3001,05909990688234,0
3002,05909990688272,0
3003,05909990688296,0
3004,05909990688241,0
3005,05909990688265,0
3006,05906414000894,0
3007,05909990965373,0
3008,05909990965403,0
3009,05909990965441,0
3010,05909990965335,0
3011,05909990788590,0
3012,05909990788651,0
3013,05909990788583,0
3014,05909990788675,0
3015,05909991358570,0
3016,05909991358648,0
3017,05909991358792,0
3018,05909991358945,0
3019,05909991358495,0
3020,05909991435813,0
3021,05909990938544,0
3022,05909990938704,0
3023,05901384806057,0
3024,05909990938766,0
3025,05909990736393,0
3026,05909990736461,0
3027,05909990736492,0
3028,05909991087180,0
3029,05909991087258,0
3030,05909991087005,0
3031,05909991165710,0
3032,05909990707010,0
3033,05909990707119,0
3034,05909991080129,0
3035,05909990706914,0
3036,05909991125516,0
3037,05909991125615,0
3038,05909990953882,0
3039,05909991125417,0
3040,05909991340766,0
3041,05909991308971,0
3042,05909990571468,0
3043,05909990571475,0
3044,05909990571499,0
3045,05909990571505,0
3046,05909990653379,0
3047,05909990653355,0
3048,05909990653362,0
3049,05909990337989,0
3050,05909990337958,0
3051,05909990337972,0
3052,05909990661756,0
3053,05909991344603,0
3054,05909991369910,0
3055,05909990212170,0
3056,05909991369903,0
3057,05909990212248,0
3058,05909990924653,0
3059,05909990694655,0
3060,05909990924608,0
3061,05909990924646,0
3062,05909990694631,0
3063,05909991093334,0
3064,05909991093280,0
3065,05909991093303,0
3066,05909991326012,0
3067,05909991325893,0
3068,05909991325954,0
3069,05909991316655,0
3070,05909991316464,0
3071,05909990017461,0
3072,05909990017447,0
3073,05909990017454,0
3074,05909990047987,0
3075,05909990047949,0
3076,05909990047963,0
3077,05909991414153,0
3078,05909991447540,0
3079,05909991411640,0
3080,05909991402006,0
3081,05909991427153,0
3082,05909991463403,0
3083,05909991401566,0
3084,05909990916016,0
3085,05909990478217,0
3086,05909990478316,0
3087,05909991447939,0
3088,05909991427276,0
3089,05909991461973,0
3090,05909990610532,0
3091,05909991004392,0
3092,05909990610440,0
3093,05909991004378,0
3094,05909991447953,0
3095,05909991427252,0
3096,05909991461959,0
3097,05909990610495,0
3098,05909991004385,0
3099,05909990936885,0
3100,05909990936854,0
3101,05909990936809,0
3102,05909990936779,0
3103,05909991142759,0
3104,05909991142728,0
3105,05909991142636,0
3106,05909991142643,0
3107,05909991142681,0
3108,05909991142674,0
3109,05909991142520,0
3110,05909991142513,0
3111,05903060611542,0
3112,05903060611504,0
3113,05903060611467,0
3114,05903060611429,0
3115,05907626709520,0
3116,05907626709513,0
3117,05907626709506,0
3118,05907626709490,0
3119,05909990973118,0
3120,05909990973217,0
3121,05909990573233,0
3122,05909990573226,0
3123,05909990885312,0
3124,05909990885411,0
3125,05909991352868,0
3126,05909990085019,0
3127,05909990084913,0
3128,05909990086115,0
3129,05909990086214,0
3130,05909990928156,0
3131,05909990831258,0
3132,05909990831265,0
3133,05909990690138,0
3134,05909990831272,0
3135,05909990831289,0
3136,05909990831296,0
3137,05909990044481,0
3138,05909990044344,0
3139,05909990044252,0
3140,05909990044146,0
3141,05909990336524,0
3142,05909990336548,0
3143,05909990336487,0
3144,05909990336500,0
3145,05909990336555,0
3146,05909990336579,0
3147,05909990336586,0
3148,05909990336609,0
3149,05909990670413,0
3150,05909990423828,0
3151,05909990670512,0
3152,05909990670611,0
3153,05909990670710,0
3154,05909991058227,0
3155,05909991058128,0
3156,05909991058029,0
3157,05909990567683,0
3158,05909990721405,0
3159,05909990721399,0
3160,05909990567737,0
3161,05909990567935,0
3162,05909990568031,0
3163,05909990034932,0
3164,05909990680849,0
3165,05909990034994,0
3166,05909990680863,0
3167,05909990658145,0
3168,05909990910601,0
3169,05909990910663,0
3170,05909990910700,0
3171,05909991078386,0
3172,05909991421762,0
3173,05909991439415,0
3174,05909991078454,0
3175,05909991032609,0
3176,05909990066704,0
3177,05909990066766,0
3178,05909990700646,0
3179,05909990700660,0
3180,05909990700684,0
3181,05909990700691,0
3182,05909990700721,0
3183,05909990700707,0
3184,05909990700738,0
3185,05909990700745,0
3186,05909990700769,0
3187,05909990700752,0
3188,05909990700790,0
3189,05909990700806,0
3190,05909990700851,0
3191,05909990700844,0
3192,05909990782048,0
3193,05909990782055,0
3194,05909990782079,0
3195,05909990782086,0
3196,05909990782147,0
3197,05909990782154,0
3198,05909990782178,0
3199,05909990782185,0
3200,05909990816255,0
3201,05909990816262,0
3202,05909990816279,0
3203,05909990816286,0
3204,05909990816293,0
3205,05909990982981,0
3206,05909990983162,0
3207,05909990983179,0
3208,05909990983308,0
3209,05909990983322,0
3210,05909990983506,0
3211,05909990983544,0
3212,05909990778935,0
3213,05909990778942,0
3214,05909990778973,0
3215,05909990779000,0
3216,05909991078294,0
3217,05909991078348,0
3218,05909991067595,0
3219,05909991067632,0
3220,05909990877683,0
3221,05909990878000,0
3222,05909990878086,0
3223,05909990992607,0
3224,05909990992683,0
3225,05909990992775,0
3226,05909990731954,0
3227,05909990731985,0
3228,05909990732074,0
3229,05909990732227,0
3230,05909990732333,0
3231,05909990998586,0
3232,05909990998982,0
3233,05909990999156,0
3234,05909991049294,0
3235,05909991049355,0
3236,05909991049393,0
3237,05909990990085,0
3238,05909990990092,0
3239,05909990990108,0
3240,05909990988198,0
3241,05909990988204,0
3242,05909990988242,0
3243,05909990983582,0
3244,05909990983803,0
3245,05909990983971,0
3246,05909990013685,0
3247,05909990013890,0
3248,05909990013586,0
3249,05909990013968,0
3250,05909990644728,0
3251,05909990644612,0
3252,05909990644636,0
3253,05909990855766,0
3254,05909991033781,0
3255,05909991391485,0
3256,05909990855773,0
3257,05909991033798,0
3258,05909991391683,0
3259,05909990855780,0
3260,05909991033804,0
3261,05909990963874,0
3262,05909990964239,0
3263,05909990964321,0
3264,05909991021184,0
3265,05909991021337,0
3266,05909991021375,0
3267,05909991000141,0
3268,05909991375799,0
3269,05909991000158,0
3270,05909991476984,0
3271,05909991375812,0
3272,05909991000165,0
3273,05909991000103,0
3274,05909991375775,0
3275,05909990919604,0
3276,05909991435950,0
3277,05909990919659,0
3278,05909991435981,0
3279,05909990919673,0
3280,05909990919574,0
3281,05909991085674,0
3282,05909991085698,0
3283,05909991085759,0
3284,05909991085773,0
3285,05909991085841,0
3286,05909991085865,0
3287,05909991085599,0
3288,05909991085636,0
3289,05909991425883,0
3290,05909991425906,0
3291,05909991425920,0
3292,05909991422875,0
3293,05909990895250,0
3294,05909990895304,0
3295,05909990895380,0
3296,05909990895403,0
3297,05909990895458,0
3298,05909990895533,0
3299,05909990895588,0
3300,05909990895663,0
3301,05909990895687,0
3302,05909990895724,0
3303,05909990895786,0
3304,05909990895892,0
3305,05909990895106,0
3306,05909990895182,0
3307,05909990791743,0
3308,05909990791781,0
3309,05909990791873,0
3310,05909990791927,0
3311,05909990792009,0
3312,05909990792061,0
3313,05909990791606,0
3314,05909990802623,0
3315,05909990802647,0
3316,05909991333959,0
3317,05909991333973,0
3318,05909990802685,0
3319,05909990802708,0
3320,05909991334062,0
3321,05909991334086,0
3322,05909990802753,0
3323,05909990802777,0
3324,05909990802562,0
3325,05909990802586,0
3326,05909990777785,0
3327,05997001369333,0
3328,05909991347079,0
3329,05909990777839,0
3330,05997001369340,0
3331,05909991347109,0
3332,05909990777853,0
3333,03838989707057,0
3334,03838989707064,0
3335,05906414003352,0
3336,05906414003369,0
3337,05906414003383,0
3338,05906414003390,0
3339,05906414003321,0
3340,05906414003338,0
3341,05909991463816,0
3342,05909991463830,0
3343,05909991463762,0
3344,05907626708493,0
3345,05907626709315,0
3346,05907626708509,0
3347,05907626709322,0
3348,05907626708486,0
3349,05907626709308,0
3350,05909990847914,0
3351,05909990848010,0
3352,05909991429881,0
3353,05909990848065,0
3354,05909991106928,0
3355,05909991107826,0
3356,05909990764150,0
3357,05909990317516,0
3358,05909990442010,0
3359,05909991206390,0
3360,05909991109424,0
3361,05909991109431,0
3362,05909990867653,0
3363,05909990623099,0
3364,05909990437825,0
3365,05909990746026,0
3366,05909990404315,0
3367,05909991389901,0
3368,05909991389918,0
3369,05909991389956,0
3370,05909991089313,0
3371,05909991089412,0
3372,05909991089214,0
3373,05909990422685,0
3374,05909990422692,0
3375,05909991355739,0
3376,05909991355654,0
3377,05909990963317,0
3378,05909990963218,0
3379,05909990804368,0
3380,05909990804344,0
3381,05909991279615,0
3382,05909991279622,0
3383,05909991279660,0
3384,05909991279516,0
3385,05909991279523,0
3386,05909991279561,0
3387,05909990046621,0
3388,05909990046690,0
3389,05909990919987,0
3390,05909990919888,0
3391,05909990663163,0
3392,05909990663040,0
3393,05909990571963,0
3394,05909990571925,0
3395,05909990994816,0
3396,05909990753215,0
3397,05909990753116,0
3398,05909990569472,0
3399,05909990013982,0
3400,05909991418885,0
3401,05909991418960,0
3402,05391519923528,0
3403,05391519923535,0
3404,05391519923542,0
3405,05909990618279,0
3406,05909990618286,0
3407,05909990618293,0
3408,05909990649532,0
3409,05909990649655,0
3410,05909991019723,0
3411,05909991019822,0
3412,05909991019945,0
3413,05909990940110,0
3414,05909990940219,0
3415,05909990940318,0
3416,05909990941025,0
3417,05909990941124,0
3418,05909990941223,0
3419,05909990743650,0
3420,05909990743667,0
3421,05909990623273,0
3422,05909990623297,0
3423,05909990623334,0
3424,05909990731565,0
3425,05909990731671,0
3426,05909990723591,0
3427,05909990723812,0
3428,05909990723829,0
3429,05909990724031,0
3430,05907553016012,0
3431,05907553016029,0
3432,05909990927616,0
3433,05909990927715,0
3434,05909990927838,0
3435,05909990914012,0
3436,05909990914111,0
3437,05909990982714,0
3438,05909991073114,0
3439,05909991073213,0
3440,05909990935116,0
3441,05909990055722,0
3442,05909990935215,0
3443,05909990935314,0
3444,05909990365913,0
3445,05909990366026,0
3446,05909990769124,0
3447,05909990985210,0
3448,05909990893645,0
3449,05906414003758,0
3450,05906414003741,0
3451,05909991349325,0
3452,05909991349226,0
3453,05909991405960,0
3454,05909991405991,0
3455,05909991405922,0
3456,05909991405953,0
3457,05909991339135,0
3458,05909991422394,0
3459,05909991340896,0
3460,05909991340872,0
3461,05909991351304,0
3462,05909991351298,0
3463,05901720140388,0
3464,05901720140340,0
3465,05909991371777,0
3466,05909991371753,0
3467,05909991312640,0
3468,05909991312633,0
3469,05909991140069,0
3470,05909991139995,0
3471,05906720536148,0
3472,05906720536117,0
3473,05909991382315,0
3474,05909991382308,0
3475,05909991382285,0
3476,05909991382278,0
3477,05909991357160,0
3478,05909990309115,0
3479,05909990309016,0
3480,05909990098613,0
3481,05909990692118,0
3482,05909990965977,0
3483,05909990965861,0
3484,05909990965854,0
3485,05909990965885,0
3486,05909990965878,0
3487,05909990110223,0
3488,05909990110216,0
3489,05909991244651,0
3490,05909991244668,0
3491,05909990673124,0
3492,05909990488513,0
3493,05909990117215,0
3494,05909990488414,0
3495,05909990017294,0
3496,05909990017232,0
3497,05909990017331,0
3498,05909990017263,0
3499,05909990312610,0
3500,05909990117819,0
3501,05909990117529,0
3502,05909990117611,0
3503,05909990117710,0
3504,05909990864423,0
3506,05909990864416,0
3508,05909990283323,0
3510,05909990283316,0
3512,05909990283217,0
3514,05909991380410,0
3515,05909991380465,0
3516,05909991380373,0
3517,05909990159314,0
3518,05909990159437,0
3519,05909990159512,0
3520,05909990065110,0
3521,05000456061346,0
3522,05909990737420,0
3523,05909990064748,0
3524,05909990051052,0
3525,05909990051076,0
3526,05909990699957,0
3527,05909990051137,0
3528,07613421037024,0
3529,07613421037000,0
3530,07613421037048,0
3531,07613421037031,0
3532,07613421037017,0
3533,05909991192709,0
3534,05909991192730,0
3535,05909991192754,0
3536,05909991192761,0
3537,05909991148713,0
3538,05909990447213,0
3539,05909990447312,0
3540,05909991372927,0
3541,05909991220327,0
3542,05909990331017,0
3543,05909990775316,0
3544,05909990622726,0
3545,05906414001501,0
3546,05900411005920,0
3547,05900411005883,0
3548,05900411005906,0
3549,05909990045006,0
3550,05909990900794,0
3551,05909990894598,0
3552,05909990894642,0
3553,05909990573585,0
3554,05909990573592,0
3555,05909990586196,0
3556,05909990573257,0
3557,05909990048007,0
3558,05909991092184,0
3559,05909990044382,0
3560,05909991136321,0
3561,05909991332709,0
3562,05909990980451,0
3563,05909990570386,0
3564,05907626708400,0
3565,05907626708417,0
3566,09008732011845,0
3567,05909990565948,0
3568,05909990570690,0
3569,05909990430895,0
3570,05909990847808,0
3571,05909990566068,0
3572,05909990566075,0
3573,05907587609235,0
3574,05909991191221,0
3575,05909991191214,0
3576,05909991199081,0
3577,05909997216393,0
3578,05909990566280,0
3579,05909990716418,0
3580,05909990219070,0
3581,05909990865598,0
3582,05909990865635,0
3583,05909990865666,0
3584,05909990865697,0
3585,05909990865567,0
3586,05909990974887,0
3587,05909990974993,0
3588,05909990891832,0
3589,05909990891863,0
3590,05909990440825,0
3591,05909990936670,0
3592,05909990936700,0
3593,05909991060220,0
3594,05909991060268,0
3595,05909991391713,0
3596,05909991391720,0
3597,05909991036768,0
3598,05909991461355,0
3599,05909991229801,0
3600,05909991036867,0
3601,05909991388003,0
3602,05909991388034,0
3603,05909991018429,0
3604,05909991018436,0
3605,05909990974863,0
3606,05909990974979,0
3607,05909990902002,0
3608,05909990902095,0
3609,05909991453060,0
3610,05909991423551,0
3611,05909990818082,0
3612,05909991453077,0
3613,05909991423568,0
3614,05909991086626,0
3615,05909991453299,0
3616,05909991423575,0
3617,05909990818150,0
3618,05909991453305,0
3619,05909991423582,0
3620,05909991086633,0
3621,05909997077604,0
3622,05909997077628,0
3623,05909997077635,0
3624,05901878600901,0
3625,05903792743566,0
3626,05909997077673,0
3627,05901878600864,0
3628,05903792743542,0
3629,05909997077697,0
3630,05901878600871,0
3631,05903792743559,0
3632,05909997077703,0
3633,05909990840472,0
3634,05909990840489,0
3635,05909990840557,0
3636,05909990840564,0
3637,05909990941841,0
3638,05909990941926,0
3639,05903060616684,0
3640,05903060616660,0
3641,05903060616721,0
3642,05903060616707,0
3643,05909991338626,0
3644,05909991338541,0
3645,05909991338787,0
3646,05909991338701,0
3647,05909991056247,0
3648,05909991056773,0
3649,05909991080051,0
3650,05909991080174,0
3651,05909991020026,0
3652,05909990653027,0
3653,05909991079451,0
3654,05909991079598,0
3655,05909991079703,0
3656,05909991388157,0
3657,05909991388188,0
3658,05909991388218,0
3659,05909991073732,0
3660,05909991073848,0
3661,05909991073909,0
3662,05909991410667,0
3663,05909991421816,0
3664,05909991417932,0
3665,05909991417963,0
3666,05909991418007,0
3667,05909991082338,0
3668,05909991082529,0
3669,05909991082598,0
3670,05909991095994,0
3671,05909991096007,0
3672,05909991096038,0
3673,05909991096045,0
3674,05909991096069,0
3675,05909991096076,0
3676,05909991045180,0
3677,05909991045203,0
3678,05909991045265,0
3679,05909991045692,0
3680,05909991045722,0
3681,05909991045746,0
3682,05909991045807,0
3683,05909991045852,0
3684,05909991045876,0
3685,05909991081874,0
3686,05909991081898,0
3687,05909991081942,0
3688,05909991081966,0
3689,05909991082062,0
3690,05909991082086,0
3691,05909991226381,0
3692,05909991330040,0
3693,05909991226398,0
3694,05909991330057,0
3695,05909991226404,0
3696,05909991330064,0
3697,05909990768011,0
3699,05909990767816,0
3701,05909990767915,0
3703,05909990484119,0
3705,05909990484317,0
3707,05909990621057,0
3708,05909990621064,0
3709,05909990419043,0
3710,05909990419050,0
3711,05909990645503,0
3712,05909990662494,0
3713,05909990653614,0
3714,05909990653621,0
3715,05909990908165,0
3716,05909990908134,0
3717,05909990908240,0
3718,05909990908196,0
3719,05906414001860,0
3720,05906414001877,0
3721,05906414001839,0
3722,05906414001846,0
3723,05906414001921,0
3724,05906414001938,0
3725,05906414001891,0
3726,05906414001907,0
3727,05909990850167,0
3728,05909990746569,0
3729,05909990805594,0
3730,05909990803910,0
3731,09120099670104,0
3732,09120099670111,0
3733,05909990261215,0
3734,05909990242511,0
3736,05909990058839,0
3737,05909990058846,0
3738,05909990058822,0
3739,05909990997152,0
3740,05909991290016,0
3741,05909991265984,0
3742,05909991267131,0
3743,05909990370214,0
3744,05909990875245,0
3745,05909991201821,0
3746,05909990667116,0
3747,05909990334971,0
3748,05909990187713,0
3749,05909990073610,0
3750,05909990073719,0
3751,05909990185214,0
3752,05909991299545,0
3754,05909990985111,0
3756,05909990985128,0
3758,05909990735839,0
3759,05909991253998,0
3761,05909991254001,0
3763,05909990671410,0
3764,05909990784486,0
3765,05909990648641,0
3766,05909991055271,0
3767,05909991139520,0
3768,05909991035235,0
3769,05909991035549,0
3770,05909991023485,0
3771,05909991023522,0
3772,05909991008642,0
3773,05909991008666,0
3774,05909991008680,0
3775,05909991437473,0
3776,05909990649594,0
3777,05909990649617,0
3778,05909990649556,0
3779,05909990649570,0
3780,05909990061495,0
3781,05909990061464,0
3782,05909990061488,0
3783,05909990061471,0
3784,05909990715169,0
3785,05909990715084,0
3786,05909990715145,0
3787,05909990759019,0
3788,05909990759118,0
3789,05909990758814,0
3790,05909990758913,0
3791,05909990671496,0
3792,05909990671502,0
3793,05909990671472,0
3794,05909990671489,0
3795,05909990969012,0
3797,05909990969029,0
3799,05909990968718,0
3801,05909990967612,0
3803,05909990967629,0
3805,05909990967636,0
3807,05909990967711,0
3809,05909990967728,0
3811,05909990967735,0
3813,05909990967810,0
3815,05909990967827,0
3817,05909990967834,0
3819,05909991362300,0
3821,03838989704100,0
3823,03838989704117,0
3825,03838989704124,0
3827,03838989704131,0
3829,03838989704148,0
3831,03838989704155,0
3833,05909991376819,0
3835,05909990294718,0
3837,05909990294619,0
3839,05909990253913,0
3841,05909990253920,0
3843,05909990253616,0
3845,05909990253814,0
3847,05909990253821,0
3849,05909990786213,0
3851,05909990786220,0
3853,05909990786237,0
3855,05909990786312,0
3857,05909990786329,0
3859,05909990786336,0
3861,05909990786411,0
3863,05909990786428,0
3865,05909990786435,0
3867,05909990780303,0
3869,05909990780334,0
3871,05909990780341,0
3873,05909990735167,0
3875,05909991143923,0
3877,05909990936595,0
3879,05909991143930,0
3881,05909990971763,0
3883,05909990971794,0
3885,03830070471243,0
3887,05909990806287,0
3889,05909990806294,0
3891,05909990806300,0
3893,05909991195076,0
3895,05909990840984,0
3897,05909990840991,0
3899,05909990841004,0
3901,05909990981472,0
3903,05909990959563,0
3905,05909990959457,0
3907,05909990959488,0
3909,05909991283735,0
3911,05909991283742,0
3913,05909991283759,0
3915,05909991283766,0
3917,05906414003161,0
3918,05906414003178,0
3919,05900411002554,0
3920,05909990942619,0
3921,05909991197629,0
3922,05909991321949,0
3923,05909991321956,0
3924,05909990586172,0
3925,05909991347802,0
3926,05909991347819,0
3927,05909991347826,0
3928,05909991447106,0
3929,05909991350420,0
3930,05909990918720,0
3931,05909990715497,0
3932,05909990918621,0
3933,05909991094645,0
3934,05909991094799,0
3935,05909990915446,0
3936,05909990894413,0
3937,05909990486915,0
3938,05909990707553,0
3939,05909990125524,0
3940,05909990125623,0
3941,05909991108953,0
3942,05909991108984,0
3943,05909991083212,0
3944,05909991347352,0
3945,05909991228620,0
3946,05902768001082,0
3947,05909991284381,0
3948,05909990773763,0
3949,05909990773695,0
3950,05909990751877,0
3951,05909990751594,0
3952,05909990929214,0
3953,05909990831067,0
3954,05909990831081,0
3955,05909990831159,0
3956,05909990830961,0
3957,05909990830985,0
3958,05909990682065,0
3959,05909990681877,0
3960,05909990074969,0
3961,05909990818983,0
3962,05909990818990,0
3963,05909991460914,0
3964,05909991455798,0
3965,05909990779147,0
3966,05909990074945,0
3967,05909990818853,0
3968,05909990818860,0
3969,05909991282608,0
3970,05909991282455,0
3971,05909990804580,0
3972,05909991088118,0
3973,05909990804542,0
3974,05909991088101,0
3975,05909991202330,0
3976,05909991202286,0
3977,05909990827480,0
3978,05909990827459,0
3979,05909991325749,0
3980,05909991325572,0
3981,05909990874255,0
3982,05909991282028,0
3983,05909991305949,0
3984,05909990740864,0
3985,05909990740833,0
3986,05909990829989,0
3987,05909990830008,0
3988,05909990830107,0
3989,05909990830138,0
3990,05909990830176,0
3991,05909990830244,0
3992,05909990829927,0
3993,05909990829941,0
3994,05909990740246,0
3995,05909990740253,0
3996,05909990740260,0
3997,05909990740277,0
3998,05909990740284,0
3999,05909990740291,0
4000,05909990847464,0
4001,05909990847501,0
4002,05909990740192,0
4003,05909990740208,0
4004,05909990740239,0
4005,05909990704132,0
4006,05909990704262,0
4007,05909990801961,0
4008,05909991067557,0
4009,05909990802005,0
4010,05909991067564,0
4011,05909990862375,0
4012,05909990862399,0
4013,05909990862351,0
4014,05909990047956,0
4015,05909991394400,0
4016,05909991383886,0
4017,05909991197735,0
4018,05909990047901,0
4019,05909990047895,0
4020,05909991383978,0
4021,05909991394318,0
4022,05909991197728,0
4023,05909990660650,0
4024,05909990660636,0
4025,05909990660643,0
4026,05909990494019,0
4027,05909990493913,0
4028,05909990715374,0
4029,05909990715299,0
4030,05909990715350,0
4031,05909990721528,0
4032,05909990721498,0
4033,05909990721504,0
4034,05909990691883,0
4035,05909990691760,0
4036,05909990691906,0
4037,05909991377168,0
4038,05909991377502,0
4039,05909991377359,0
4040,05909990795826,0
4041,05909990795833,0
4042,05909990795802,0
4043,05909990795819,0
4044,05909990795789,0
4045,05909990795796,0
4046,05909990727520,0
4047,05909990727490,0
4048,05909990727506,0
4049,05909991092030,0
4050,05909991135096,0
4051,05909991091996,0
4052,05909991093815,0
4053,05909991093822,0
4054,05909991093914,0
4055,05909991093921,0
4056,05909990056293,0
4057,05909990055982,0
4058,05909990056279,0
4059,05909990767625,0
4060,05909990767601,0
4061,05909990424672,0
4062,05909990040971,0
4063,05909990040995,0
4064,05909990045419,0
4065,05909990045211,0
4066,05909990045310,0
4067,05909990312818,0
4069,05909990832712,0
4071,05909991063177,0
4072,05055565731536,0
4073,05702157142187,0
4074,05702150152749,0
4075,05909990622368,0
4076,05909990622382,0
4077,05909990766871,0
4078,05909990681228,0
4079,05909990189212,0
4080,05909990189229,0
4081,05909990126729,0
4082,05909990126828,0
4195,05909991471248,0
4302,05909991343279,0
4481,05909991479992,0
4732,05909991474119,0
4733,05909991470005,0
4751,05909991475680,0
4752,05909991475925,0
4753,05909991475697,0
4754,05909991475932,0
4755,05909991475758,0
4757,05909991475666,0
4758,05909991475482,0
4759,05909991475673,0
4760,05909991475499,0
4951,05909991474409,0
4953,05909991474416,0
4971,04987084303585,0
5107,05909991480172,0
5109,05909991480189,0
5119,05909991472535,0
5306,05909991480745,0
5308,05909991480752,0
5311,05909991468699,0
5314,05909991468651,0
5538,05909991423452,0
5539,05909991423506,0
5540,05909991423445,0
5657,08595566451974,0
5751,05909991469306,0
6056,08595566452292,0
6087,05909991439705,0
6088,05909991439699,0
6089,05909991439729,0
6090,05909991439712,0
6091,05909991439743,0
6092,05909991439736,0
6093,05909991439750,0
6094,05909991439774,0
6095,05909991439682,0
6096,05909991439675,0
6488,05909991422462,0
6892,05909991459789,0
6895,05909991459796,0
6939,05909991467715,0
6941,05909991467685,0
6943,05909991467678,0
6945,05909991467647,0
7524,05909990055920,0
7525,05909990929771,0
7629,05909991470685,0
7631,05909991470692,0
7969,08595566452230,0
7971,08595566452247,0
7973,08595566452254,0
8140,07613421058876,0
8141,07613421058883,0
8293,05909991478148,0
8486,09008732012224,0
8487,09008732012231,0
8630,08025153006800,0
8828,05909991475505,0
9040,05909991480424,0
9190,05909991484729,0
9195,05909991472603,0
9218,05909991487270,0
9389,05909991456351,0
9591,05909991462932,0
9592,05909991462871,0
9593,05909991463151,0
9744,05997001372043,0
9901,05909991306236,0
10030,05900257102555,0
10060,05909990710256,0
10192,05909991477790,0
10540,05909991449599,0
10541,05909991449568,0
10542,05909991449575,0
10543,05909991449582,0
10716,05909991480592,0
